instant,season,yr,mnth,time,holiday,weekday,workingday,weather,temp,feeltemp,humidity,windspeed,casual,registered,count
10442,1,1,3,1,0,5,1,2,16.4,20.455,87,16.9979,0,3,3
10443,1,1,3,1,0,5,1,2,16.4,20.455,87,15.0013,2,30,32
10444,1,1,3,1,0,5,1,2,16.4,20.455,87,11.0014,3,96,99
10445,1,1,3,2,0,5,1,2,16.4,20.455,87,12.998,13,265,278
10446,1,1,3,2,0,5,1,2,16.4,20.455,87,15.0013,28,534,562
10447,1,1,3,2,0,5,1,2,17.22,21.21,82,0,35,277,312
10448,1,1,3,3,0,5,1,2,16.4,20.455,87,6.0032,44,136,180
10449,1,1,3,3,0,5,1,2,18.04,21.97,77,0,40,167,207
10450,1,1,3,3,0,5,1,2,18.04,21.97,82,8.9981,72,222,294
10451,1,1,3,3,0,5,1,2,18.86,22.725,77,6.0032,52,208,260
10452,1,1,3,3,0,5,1,2,19.68,23.485,72,0,56,146,202
10453,1,1,3,3,0,5,1,3,18.86,22.725,82,7.0015,19,88,107
10454,1,1,3,3,0,5,1,3,19.68,23.485,77,0,18,111,129
10455,1,1,3,3,0,5,1,3,19.68,23.485,82,6.0032,23,235,258
10456,1,1,3,4,0,5,1,3,19.68,23.485,82,6.0032,31,377,408
10457,1,1,3,4,0,5,1,2,18.86,22.725,88,0,23,273,296
10458,1,1,3,4,0,5,1,1,18.86,22.725,88,0,31,204,235
10459,1,1,3,4,0,5,1,2,18.04,21.97,94,0,8,144,152
10460,1,1,3,1,0,5,1,2,18.04,21.97,94,0,16,132,148
10461,1,1,3,1,0,5,1,2,18.04,21.97,94,0,22,104,126
10462,1,1,3,1,0,6,0,2,18.04,21.97,94,6.0032,13,87,100
10463,1,1,3,1,0,6,0,2,18.04,21.97,94,0,12,57,69
10464,1,1,3,1,0,6,0,2,18.04,21.97,88,0,10,32,42
10465,1,1,3,1,0,6,0,2,18.04,21.97,88,0,2,24,26
10466,1,1,3,1,0,6,0,2,17.22,21.21,94,0,0,2,2
10467,1,1,3,1,0,6,0,2,17.22,21.21,94,6.0032,5,3,8
10468,1,1,3,1,0,6,0,2,17.22,21.21,94,12.998,1,29,30
10469,1,1,3,2,0,6,0,2,16.4,20.455,100,8.9981,29,57,86
10470,1,1,3,2,0,6,0,2,17.22,21.21,94,7.0015,63,155,218
10471,1,1,3,2,0,6,0,2,18.04,21.97,88,6.0032,104,217,321
10472,1,1,3,3,0,6,0,2,20.5,24.24,77,6.0032,140,303,443
10473,1,1,3,3,0,6,0,2,21.32,25,77,8.9981,226,359,585
10474,1,1,3,3,0,6,0,1,22.96,26.515,68,11.0014,286,365,651
10475,1,1,3,3,0,6,0,1,24.6,30.305,60,7.0015,286,400,686
10476,1,1,3,3,0,6,0,1,25.42,31.06,53,6.0032,352,338,690
10477,1,1,3,3,0,6,0,1,26.24,31.06,53,8.9981,357,322,679
10478,1,1,3,3,0,6,0,1,26.24,31.06,50,0,367,318,685
10479,1,1,3,3,0,6,0,1,26.24,31.06,50,8.9981,291,357,648
10480,1,1,3,4,0,6,0,1,25.42,31.06,57,19.9995,221,339,560
10481,1,1,3,4,0,6,0,1,23.78,27.275,64,19.0012,155,262,417
10482,1,1,3,4,0,6,0,1,22.96,26.515,64,12.998,89,182,271
10483,1,1,3,4,0,6,0,1,22.14,25.76,68,11.0014,54,169,223
10484,1,1,3,1,0,6,0,1,22.14,25.76,68,0,58,153,211
10485,1,1,3,1,0,6,0,1,20.5,24.24,77,11.0014,34,151,185
10486,1,1,3,1,0,0,0,1,18.86,22.725,88,12.998,27,80,107
10487,1,1,3,1,0,0,0,1,18.86,22.725,82,8.9981,25,88,113
10488,1,1,3,1,0,0,0,2,18.86,22.725,82,7.0015,15,41,56
10489,1,1,3,1,0,0,0,2,18.04,21.97,88,8.9981,3,15,18
10490,1,1,3,1,0,0,0,2,17.22,21.21,94,11.0014,6,8,14
10491,1,1,3,1,0,0,0,2,16.4,20.455,94,7.0015,0,6,6
10492,1,1,3,1,0,0,0,2,16.4,20.455,94,7.0015,2,9,11
10493,1,1,3,2,0,0,0,3,17.22,21.21,88,11.0014,17,25,42
10494,1,1,3,2,0,0,0,2,17.22,21.21,88,7.0015,25,71,96
10495,1,1,3,2,0,0,0,2,17.22,21.21,88,6.0032,65,113,178
10496,1,1,3,3,0,0,0,2,17.22,21.21,88,7.0015,139,212,351
10497,1,1,3,3,0,0,0,2,18.04,21.97,82,11.0014,129,239,368
10498,1,1,3,3,0,0,0,2,18.04,21.97,88,8.9981,222,281,503
10499,1,1,3,3,0,0,0,2,18.86,22.725,82,11.0014,198,346,544
10500,1,1,3,3,0,0,0,2,20.5,24.24,77,6.0032,218,303,521
10501,1,1,3,3,0,0,0,1,22.14,25.76,68,6.0032,240,314,554
10502,1,1,3,3,0,0,0,1,22.14,25.76,73,6.0032,229,312,541
10503,1,1,3,3,0,0,0,1,22.96,26.515,64,6.0032,233,308,541
10504,1,1,3,4,0,0,0,1,22.96,26.515,64,11.0014,165,294,459
10505,1,1,3,4,0,0,0,1,22.96,26.515,64,11.0014,118,234,352
10506,1,1,3,4,0,0,0,1,21.32,25,77,8.9981,59,139,198
10507,1,1,3,4,0,0,0,1,21.32,25,72,6.0032,44,129,173
10508,1,1,3,1,0,0,0,1,20.5,24.24,77,7.0015,21,79,100
10509,1,1,3,1,0,0,0,1,19.68,23.485,82,11.0014,7,39,46
10510,1,1,3,1,0,1,1,1,19.68,23.485,82,7.0015,4,19,23
10511,1,1,3,1,0,1,1,1,18.86,22.725,88,7.0015,0,15,15
10512,1,1,3,1,0,1,1,1,18.86,22.725,88,11.0014,1,7,8
10513,1,1,3,1,0,1,1,1,18.86,22.725,88,6.0032,0,2,2
10514,1,1,3,1,0,1,1,1,18.04,21.97,94,0,0,3,3
10515,1,1,3,1,0,1,1,1,18.04,21.97,94,0,0,31,31
10516,1,1,3,1,0,1,1,1,18.86,22.725,88,8.9981,2,118,120
10517,1,1,3,2,0,1,1,1,18.86,22.725,88,12.998,25,329,354
10518,1,1,3,2,0,1,1,1,18.86,22.725,88,7.0015,16,563,579
10519,1,1,3,2,0,1,1,1,20.5,24.24,72,11.0014,55,276,331
10520,1,1,3,3,0,1,1,1,21.32,25,72,8.9981,56,128,184
10521,1,1,3,3,0,1,1,1,22.96,26.515,68,11.0014,56,145,201
10522,1,1,3,3,0,1,1,1,24.6,30.305,64,16.9979,71,211,282
10523,1,1,3,3,0,1,1,1,25.42,30.305,61,16.9979,69,194,263
10524,1,1,3,3,0,1,1,2,26.24,31.06,57,12.998,60,200,260
10525,1,1,3,3,0,1,1,1,26.24,31.06,57,15.0013,97,189,286
10526,1,1,3,3,0,1,1,1,27.06,31.06,50,15.0013,65,320,385
10527,1,1,3,3,0,1,1,1,26.24,31.06,53,15.0013,106,615,721
10528,1,1,3,4,0,1,1,1,26.24,31.06,57,16.9979,120,681,801
10529,1,1,3,4,0,1,1,1,25.42,30.305,61,15.0013,86,463,549
10530,1,1,3,4,0,1,1,1,24.6,30.305,64,15.0013,34,296,330
10531,1,1,3,4,0,1,1,1,24.6,30.305,64,11.0014,33,190,223
10532,1,1,3,1,0,1,1,2,22.96,26.515,73,11.0014,17,131,148
10533,1,1,3,1,0,1,1,2,22.96,26.515,78,8.9981,9,45,54
10534,1,1,3,1,0,2,1,2,22.96,26.515,78,6.0032,5,24,29
10535,1,1,3,1,0,2,1,1,22.14,25.76,88,0,6,9,15
10536,1,1,3,1,0,2,1,1,22.14,25.76,88,6.0032,2,8,10
10537,1,1,3,1,0,2,1,2,22.14,25.76,88,0,0,3,3
10538,1,1,3,1,0,2,1,2,21.32,25,88,8.9981,0,6,6
10539,1,1,3,1,0,2,1,2,21.32,25,94,0,0,20,20
10540,1,1,3,1,0,2,1,2,21.32,25,94,11.0014,6,94,100
10541,1,1,3,2,0,2,1,3,21.32,25,94,15.0013,3,167,170
10542,1,1,3,2,0,2,1,2,21.32,25,88,7.0015,28,488,516
10543,1,1,3,2,0,2,1,2,22.14,25.76,88,11.0014,41,284,325
10544,1,1,3,3,0,2,1,1,22.14,25.76,88,12.998,44,119,163
10545,1,1,3,3,0,2,1,1,23.78,27.275,83,8.9981,74,156,230
10546,1,1,3,3,0,2,1,1,24.6,28.79,78,16.9979,56,205,261
10547,1,1,3,3,0,2,1,1,24.6,28.79,78,12.998,77,207,284
10548,1,1,3,3,0,2,1,2,24.6,29.545,73,11.0014,66,182,248
10549,1,1,3,3,0,2,1,2,25.42,30.305,69,7.0015,67,177,244
10550,1,1,3,3,0,2,1,1,25.42,30.305,66,15.0013,99,332,431
10551,1,1,3,3,0,2,1,1,24.6,29.545,73,12.998,108,642,750
10552,1,1,3,4,0,2,1,1,24.6,29.545,69,16.9979,136,665,801
10553,1,1,3,4,0,2,1,1,23.78,27.275,73,8.9981,75,480,555
10554,1,1,3,4,0,2,1,1,23.78,27.275,68,6.0032,78,299,377
10555,1,1,3,4,0,2,1,1,22.96,26.515,73,0,38,239,277
10556,1,1,3,1,0,2,1,1,22.14,25.76,77,0,32,156,188
10557,1,1,3,1,0,2,1,1,21.32,25,83,0,10,80,90
10558,2,1,3,1,0,3,1,1,21.32,25,88,0,4,29,33
10559,2,1,3,1,0,3,1,1,21.32,25,83,6.0032,4,22,26
10560,2,1,3,1,0,3,1,1,20.5,24.24,88,8.9981,2,8,10
10561,2,1,3,1,0,3,1,2,20.5,24.24,88,12.998,1,7,8
10562,2,1,3,1,0,3,1,2,20.5,24.24,88,8.9981,0,4,4
10563,2,1,3,1,0,3,1,2,20.5,24.24,88,8.9981,4,35,39
10564,2,1,3,1,0,3,1,2,19.68,23.485,94,15.0013,10,139,149
10565,2,1,3,2,0,3,1,3,19.68,23.485,94,12.998,34,338,372
10566,2,1,3,2,0,3,1,3,19.68,23.485,94,7.0015,33,502,535
10567,2,1,3,2,0,3,1,2,20.5,24.24,88,11.0014,38,255,293
10568,2,1,3,3,0,3,1,2,21.32,25,83,11.0014,30,124,154
10569,2,1,3,3,0,3,1,2,21.32,25,83,11.0014,38,154,192
10570,2,1,3,3,0,3,1,2,22.14,25.76,77,0,58,171,229
10571,2,1,3,3,0,3,1,2,22.14,25.76,83,0,81,222,303
10572,2,1,3,3,0,3,1,2,22.96,26.515,78,0,74,151,225
10573,2,1,3,3,0,3,1,2,22.96,26.515,78,0,68,175,243
10574,2,1,3,3,0,3,1,1,23.78,27.275,73,0,91,287,378
10575,2,1,3,3,0,3,1,1,24.6,29.545,69,6.0032,113,616,729
10576,2,1,3,4,0,3,1,1,24.6,29.545,69,0,152,627,779
10577,2,1,3,4,0,3,1,1,24.6,30.305,64,0,86,496,582
10578,2,1,3,4,0,3,1,1,22.96,26.515,78,6.0032,76,298,374
10579,2,1,3,4,0,3,1,1,22.14,25.76,83,7.0015,47,204,251
10580,2,1,3,1,0,3,1,1,21.32,25,83,11.0014,41,156,197
10581,2,1,3,1,0,3,1,1,22.14,25.76,77,0,37,88,125
10582,2,1,3,1,0,4,1,1,21.32,25,83,6.0032,9,32,41
10583,2,1,3,1,0,4,1,1,21.32,25,83,6.0032,14,16,30
10584,2,1,3,1,0,4,1,1,21.32,25,83,6.0032,1,5,6
10585,2,1,3,1,0,4,1,1,21.32,25,83,6.0032,0,7,7
10586,2,1,3,1,0,4,1,2,19.68,23.485,100,6.0032,0,6,6
10587,2,1,3,1,0,4,1,2,19.68,23.485,100,6.0032,2,32,34
10588,2,1,3,1,0,4,1,2,19.68,23.485,100,6.0032,10,126,136
10589,2,1,3,2,0,4,1,2,19.68,23.485,100,6.0032,29,332,361
10590,2,1,3,2,0,4,1,2,20.5,24.24,94,6.0032,51,598,649
10591,2,1,3,2,0,4,1,2,20.5,24.24,94,6.0032,41,277,318
10592,2,1,3,3,0,4,1,2,20.5,24.24,100,6.0032,32,110,142
10593,2,1,3,3,0,4,1,2,21.32,25,94,0,53,166,219
10594,2,1,3,3,0,4,1,2,22.14,25.76,88,12.998,48,224,272
10595,2,1,3,3,0,4,1,1,23.78,27.275,78,6.0032,83,215,298
10596,2,1,3,3,0,4,1,1,24.6,29.545,73,7.0015,96,161,257
10597,2,1,3,3,0,4,1,1,25.42,30.305,69,12.998,102,202,304
10598,2,1,3,3,0,4,1,1,26.24,30.305,65,12.998,125,300,425
10599,2,1,3,3,0,4,1,1,27.06,31.06,65,11.0014,154,656,810
10600,2,1,3,4,0,4,1,1,27.06,31.06,65,11.0014,147,654,801
10601,2,1,3,4,0,4,1,1,27.06,31.06,61,0,117,469,586
10602,2,1,3,4,0,4,1,1,25.42,29.545,73,19.0012,64,360,424
10603,2,1,3,4,0,4,1,1,23.78,27.275,78,11.0014,66,308,374
10604,2,1,3,1,0,4,1,1,22.96,26.515,83,12.998,56,164,220
10605,2,1,3,1,0,4,1,1,22.96,26.515,83,6.0032,34,117,151
10606,2,1,3,1,0,5,1,1,22.96,26.515,83,0,30,65,95
10607,2,1,3,1,0,5,1,1,22.14,25.76,88,0,18,32,50
10608,2,1,3,1,0,5,1,1,22.14,25.76,88,6.0032,12,20,32
10609,2,1,3,1,0,5,1,1,21.32,25,88,7.0015,4,6,10
10610,2,1,3,1,0,5,1,2,20.5,24.24,94,7.0015,0,3,3
10611,2,1,3,1,0,5,1,2,20.5,24.24,94,0,5,29,34
10612,2,1,3,1,0,5,1,2,20.5,24.24,88,0,6,110,116
10613,2,1,3,2,0,5,1,2,20.5,24.24,93,8.9981,28,318,346
10614,2,1,3,2,0,5,1,2,20.5,24.24,94,8.9981,47,615,662
10615,2,1,3,2,0,5,1,2,21.32,25,90,6.0032,75,305,380
10616,2,1,3,3,0,5,1,2,22.96,26.515,88,7.0015,125,150,275
10617,2,1,3,3,0,5,1,2,25.42,29.545,73,7.0015,131,187,318
10618,2,1,3,3,0,5,1,2,27.06,31.06,61,15.0013,199,272,471
10619,2,1,3,3,0,5,1,2,28.7,32.575,48,0,172,256,428
10620,2,1,3,3,0,5,1,2,29.52,32.575,42,7.0015,208,224,432
10621,2,1,3,3,0,5,1,2,29.52,32.575,42,8.9981,191,281,472
10622,2,1,3,3,0,5,1,2,29.52,32.575,42,11.0014,219,370,589
10623,2,1,3,3,0,5,1,2,29.52,32.575,42,11.0014,264,693,957
10624,2,1,3,4,0,5,1,1,28.7,31.82,45,11.0014,237,593,830
10625,2,1,3,4,0,5,1,1,27.06,31.06,50,12.998,213,473,686
10626,2,1,3,4,0,5,1,1,27.06,31.06,47,8.9981,117,328,445
10627,2,1,3,4,0,5,1,1,25.42,31.06,53,7.0015,64,220,284
10628,2,1,3,1,0,5,1,1,24.6,30.305,64,19.0012,53,218,271
10629,2,1,3,1,0,5,1,1,24.6,29.545,69,16.9979,51,125,176
10630,2,1,3,1,0,6,0,1,23.78,27.275,68,0,45,111,156
10631,2,1,3,1,0,6,0,1,22.96,26.515,73,6.0032,20,108,128
10632,2,1,3,1,0,6,0,1,22.14,25.76,77,7.0015,14,55,69
10633,2,1,3,1,0,6,0,1,22.14,25.76,77,7.0015,10,22,32
10634,2,1,3,1,0,6,0,1,21.32,25,83,6.0032,1,6,7
10635,2,1,3,1,0,6,0,2,21.32,25,83,11.0014,0,4,4
10636,2,1,3,1,0,6,0,2,21.32,25,83,11.0014,4,24,28
10637,2,1,3,2,0,6,0,2,20.5,24.24,88,8.9981,25,45,70
10638,2,1,3,2,0,6,0,2,20.5,24.24,94,12.998,41,113,154
10639,2,1,3,2,0,6,0,2,21.32,25,83,8.9981,96,153,249
10640,2,1,3,3,0,6,0,2,21.32,25,88,12.998,148,197,345
10641,2,1,3,3,0,6,0,2,20.5,24.24,94,12.998,98,175,273
10642,2,1,3,3,0,6,0,3,21.32,25,94,15.0013,61,122,183
10643,2,1,3,3,0,6,0,3,21.32,25,94,16.9979,62,134,196
10644,2,1,3,3,0,6,0,3,21.32,25,88,23.9994,63,160,223
10645,2,1,3,3,0,6,0,3,20.5,24.24,94,27.9993,118,172,290
10646,2,1,3,3,0,6,0,3,20.5,24.24,94,19.9995,49,128,177
10647,2,1,3,3,0,6,0,3,20.5,24.24,88,15.0013,47,68,115
10648,2,1,3,4,0,6,0,3,18.86,22.725,94,15.0013,27,110,137
10649,2,1,3,4,0,6,0,3,18.86,22.725,94,8.9981,28,105,133
10650,2,1,3,4,0,6,0,3,18.04,21.97,100,12.998,31,80,111
10651,2,1,3,4,0,6,0,3,18.04,21.97,100,12.998,16,88,104
10652,2,1,3,1,0,6,0,3,18.04,21.97,100,16.9979,12,71,83
10653,2,1,3,1,0,6,0,2,18.04,21.97,94,19.0012,17,88,105
10654,2,1,3,1,0,0,0,2,18.04,21.97,94,19.0012,18,62,80
10655,2,1,3,1,0,0,0,2,17.22,21.21,100,16.9979,24,65,89
10656,2,1,3,1,0,0,0,3,17.22,21.21,100,19.9995,6,29,35
10657,2,1,3,1,0,0,0,3,17.22,21.21,94,19.9995,8,10,18
10658,2,1,3,1,0,0,0,2,17.22,21.21,94,22.0028,1,7,8
10659,2,1,3,1,0,0,0,2,16.4,20.455,100,16.9979,0,6,6
10660,2,1,3,1,0,0,0,2,16.4,20.455,100,16.9979,5,13,18
10661,2,1,3,2,0,0,0,2,16.4,20.455,94,22.0028,14,25,39
10662,2,1,3,2,0,0,0,2,16.4,20.455,94,22.0028,21,68,89
10663,2,1,3,2,0,0,0,2,16.4,20.455,94,16.9979,26,92,118
10664,2,1,3,3,0,0,0,2,16.4,20.455,87,22.0028,78,172,250
10665,2,1,3,3,0,0,0,2,16.4,20.455,94,16.9979,106,217,323
10666,2,1,3,3,0,0,0,2,16.4,20.455,94,15.0013,122,238,360
10667,2,1,3,3,0,0,0,2,17.22,21.21,88,11.0014,110,257,367
10668,2,1,3,3,0,0,0,2,18.04,21.97,88,11.0014,123,291,414
10669,2,1,3,3,0,0,0,2,18.04,21.97,88,12.998,139,282,421
10670,2,1,3,3,0,0,0,1,19.68,23.485,77,0,153,339,492
10671,2,1,3,3,0,0,0,1,20.5,24.24,72,6.0032,146,273,419
10672,2,1,3,4,0,0,0,1,20.5,24.24,72,6.0032,202,289,491
10673,2,1,3,4,0,0,0,1,20.5,24.24,72,16.9979,114,261,375
10674,2,1,3,4,0,0,0,1,19.68,23.485,77,15.0013,63,196,259
10675,2,1,3,4,0,0,0,1,19.68,23.485,77,11.0014,25,124,149
10676,2,1,3,1,0,0,0,1,18.86,22.725,82,8.9981,19,92,111
10677,2,1,3,1,0,0,0,1,19.68,23.485,82,8.9981,9,56,65
10678,2,1,3,1,0,1,1,2,19.68,23.485,82,11.0014,10,23,33
10679,2,1,3,1,0,1,1,1,19.68,23.485,82,16.9979,18,10,28
10680,2,1,3,1,0,1,1,1,18.86,22.725,88,15.0013,14,6,20
10681,2,1,3,1,0,1,1,1,18.86,22.725,82,12.998,0,1,1
10682,2,1,3,1,0,1,1,1,18.04,21.97,82,11.0014,0,4,4
10683,2,1,3,1,0,1,1,1,18.04,21.97,77,11.0014,0,36,36
10684,2,1,3,1,0,1,1,1,17.22,21.21,82,12.998,7,110,117
10685,2,1,3,2,0,1,1,1,18.04,21.97,72,12.998,15,355,370
10686,2,1,3,2,0,1,1,1,18.04,21.97,62,15.0013,32,625,657
10687,2,1,3,2,0,1,1,1,18.86,22.725,47,19.0012,37,245,282
10688,2,1,3,3,0,1,1,1,20.5,24.24,36,39.0007,55,98,153
10689,2,1,3,3,0,1,1,1,19.68,23.485,31,39.0007,47,131,178
10690,2,1,3,3,0,1,1,1,19.68,23.485,33,35.0008,63,216,279
10691,2,1,3,3,0,1,1,1,19.68,23.485,29,46.0022,79,222,301
10692,2,1,3,3,0,1,1,1,19.68,23.485,33,30.0026,58,159,217
10693,2,1,3,3,0,1,1,1,19.68,23.485,29,40.9973,66,157,223
10694,2,1,3,3,0,1,1,1,19.68,23.485,25,43.0006,60,245,305
10695,2,1,3,3,0,1,1,1,18.86,22.725,24,30.0026,65,599,664
10696,2,1,3,4,0,1,1,1,18.04,21.97,26,30.0026,90,594,684
10697,2,1,3,4,0,1,1,1,17.22,21.21,24,23.9994,41,417,458
10698,2,1,3,4,0,1,1,1,16.4,20.455,26,35.0008,12,209,221
10699,2,1,3,4,0,1,1,1,15.58,19.695,25,32.9975,11,175,186
10700,2,1,3,1,0,1,1,1,14.76,16.665,25,23.9994,13,80,93
10701,2,1,3,1,0,1,1,1,13.94,14.395,25,35.0008,2,46,48
10702,2,1,3,1,0,2,1,1,13.12,14.395,26,35.0008,1,9,10
10703,2,1,3,1,0,2,1,1,12.3,13.635,26,31.0009,1,4,5
10704,2,1,3,1,0,2,1,1,10.66,11.365,30,19.9995,1,6,7
10705,2,1,3,1,0,2,1,1,10.66,11.365,30,22.0028,0,4,4
10706,2,1,3,1,0,2,1,1,9.84,10.605,32,23.9994,0,3,3
10707,2,1,3,1,0,2,1,1,9.02,10.605,37,19.0012,1,16,17
10708,2,1,3,1,0,2,1,1,9.02,11.365,37,12.998,5,96,101
10709,2,1,3,2,0,2,1,1,9.02,11.365,37,12.998,9,277,286
10710,2,1,3,2,0,2,1,1,9.02,10.605,37,19.9995,14,567,581
10711,2,1,3,2,0,2,1,1,9.84,11.365,38,12.998,8,259,267
10712,2,1,3,3,0,2,1,1,10.66,12.88,35,15.0013,20,118,138
10713,2,1,3,3,0,2,1,1,12.3,15.15,31,11.0014,34,141,175
10714,2,1,3,3,0,2,1,1,13.12,15.91,31,11.0014,34,186,220
10715,2,1,3,3,0,2,1,1,14.76,17.425,27,0,46,165,211
10716,2,1,3,3,0,2,1,1,16.4,20.455,24,8.9981,37,147,184
10717,2,1,3,3,0,2,1,1,17.22,21.21,20,0,42,158,200
10718,2,1,3,3,0,2,1,1,17.22,21.21,20,0,38,267,305
10719,2,1,3,3,0,2,1,1,18.04,21.97,16,0,72,542,614
10720,2,1,3,4,0,2,1,1,17.22,21.21,17,6.0032,67,577,644
10721,2,1,3,4,0,2,1,1,17.22,21.21,17,0,40,377,417
10722,2,1,3,4,0,2,1,1,17.22,21.21,17,6.0032,28,266,294
10723,2,1,3,4,0,2,1,1,14.76,17.425,37,11.0014,21,200,221
10724,2,1,3,1,0,2,1,1,14.76,17.425,37,8.9981,7,127,134
10725,2,1,3,1,0,2,1,1,14.76,17.425,37,12.998,5,59,64
10726,2,1,3,1,0,3,1,1,14.76,16.665,40,19.0012,1,29,30
10727,2,1,3,1,0,3,1,1,14.76,16.665,46,19.9995,0,8,8
10728,2,1,3,1,0,3,1,1,13.94,15.15,49,19.9995,0,3,3
10729,2,1,3,1,0,3,1,1,13.94,15.15,42,22.0028,1,4,5
10730,2,1,3,1,0,3,1,1,14.76,16.665,43,19.9995,1,0,1
10731,2,1,3,1,0,3,1,1,14.76,16.665,43,19.9995,2,38,40
10732,2,1,3,1,0,3,1,1,14.76,16.665,46,23.9994,4,111,115
10733,2,1,3,2,0,3,1,1,14.76,16.665,46,22.0028,10,348,358
10734,2,1,3,2,0,3,1,1,15.58,19.695,46,23.9994,19,639,658
10735,2,1,3,2,0,3,1,1,16.4,20.455,43,30.0026,16,298,314
10736,2,1,3,3,0,3,1,1,18.86,22.725,41,27.9993,33,140,173
10737,2,1,3,3,0,3,1,1,20.5,24.24,42,26.0027,54,168,222
10738,2,1,3,3,0,3,1,2,22.14,25.76,39,23.9994,50,218,268
10739,2,1,3,3,0,3,1,1,22.96,26.515,43,22.0028,60,213,273
10740,2,1,3,3,0,3,1,1,25.42,31.06,38,23.9994,52,169,221
10741,2,1,3,3,0,3,1,2,25.42,31.06,41,19.9995,47,152,199
10742,2,1,3,3,0,3,1,3,25.42,31.06,43,6.0032,51,170,221
10743,2,1,3,3,0,3,1,1,24.6,30.305,60,15.0013,72,532,604
10744,2,1,3,4,0,3,1,1,24.6,30.305,60,15.0013,61,580,641
10745,2,1,3,4,0,3,1,1,24.6,31.06,56,12.998,41,415,456
10746,2,1,3,4,0,3,1,1,24.6,31.06,56,19.9995,38,324,362
10747,2,1,3,4,0,3,1,1,23.78,27.275,60,16.9979,28,233,261
10748,2,1,3,1,0,3,1,1,22.96,26.515,64,8.9981,21,151,172
10749,2,1,3,1,0,3,1,1,22.14,25.76,68,8.9981,12,81,93
10750,2,1,3,1,0,4,1,1,22.14,25.76,68,12.998,10,38,48
10751,2,1,3,1,0,4,1,1,22.96,26.515,60,8.9981,15,18,33
10752,2,1,3,1,0,4,1,1,24.6,30.305,28,19.9995,0,6,6
10753,2,1,3,1,0,4,1,1,23.78,27.275,28,16.9979,1,4,5
10754,2,1,3,1,0,4,1,1,21.32,25,36,16.9979,1,8,9
10755,2,1,3,1,0,4,1,1,20.5,24.24,45,15.0013,2,30,32
10756,2,1,3,1,0,4,1,1,18.86,22.725,59,16.9979,3,114,117
10757,2,1,3,2,0,4,1,1,18.86,22.725,51,23.9994,14,353,367
10758,2,1,3,2,0,4,1,1,18.86,22.725,47,27.9993,26,628,654
10759,2,1,3,2,0,4,1,1,19.68,23.485,48,27.9993,22,299,321
10760,2,1,3,3,0,4,1,1,18.86,22.725,47,30.0026,42,124,166
10761,2,1,3,3,0,4,1,1,20.5,24.24,45,27.9993,54,166,220
10762,2,1,3,3,0,4,1,1,20.5,24.24,42,32.9975,64,228,292
10763,2,1,3,3,0,4,1,1,18.86,22.725,44,22.0028,50,223,273
10764,2,1,3,3,0,4,1,1,20.5,24.24,42,23.9994,63,175,238
10765,2,1,3,3,0,4,1,1,21.32,25,39,23.9994,109,198,307
10766,2,1,3,3,0,4,1,1,21.32,25,36,22.0028,67,321,388
10767,2,1,3,3,0,4,1,1,21.32,25,38,26.0027,83,620,703
10768,2,1,3,4,0,4,1,1,20.5,24.24,39,19.9995,83,598,681
10769,2,1,3,4,0,4,1,1,19.68,23.485,39,19.0012,47,421,468
10770,2,1,3,4,0,4,1,1,18.86,22.725,38,19.9995,34,301,335
10771,2,1,3,4,0,4,1,1,18.04,21.97,44,19.0012,10,214,224
10772,2,1,3,1,0,4,1,1,17.22,21.21,44,19.0012,17,135,152
10773,2,1,3,1,0,4,1,1,17.22,21.21,47,19.9995,17,77,94
10774,2,1,3,1,0,5,1,1,16.4,20.455,47,19.9995,10,49,59
10775,2,1,3,1,0,5,1,1,15.58,19.695,50,19.0012,6,21,27
10776,2,1,3,1,0,5,1,1,14.76,16.665,53,19.9995,1,6,7
10777,2,1,3,1,0,5,1,1,13.94,16.665,61,8.9981,0,7,7
10778,2,1,3,1,0,5,1,1,13.94,17.425,53,6.0032,1,1,2
10779,2,1,3,1,0,5,1,1,13.12,16.665,61,6.0032,0,26,26
10780,2,1,3,1,0,5,1,1,13.12,16.665,57,8.9981,5,81,86
10781,2,1,3,2,0,5,1,1,13.12,15.91,57,11.0014,9,280,289
10782,2,1,3,2,0,5,1,1,13.12,15.91,66,11.0014,38,555,593
10783,2,1,3,2,0,5,1,1,13.94,16.665,57,11.0014,29,292,321
10784,2,1,3,3,0,5,1,2,14.76,18.18,57,7.0015,50,137,187
10785,2,1,3,3,0,5,1,2,14.76,18.94,53,0,48,153,201
10786,2,1,3,3,0,5,1,2,15.58,19.695,54,0,62,208,270
10787,2,1,3,3,0,5,1,3,16.4,20.455,50,0,44,198,242
10788,2,1,3,3,0,5,1,3,16.4,20.455,54,0,56,173,229
10789,2,1,3,3,0,5,1,3,17.22,21.21,54,0,73,207,280
10790,2,1,3,3,0,5,1,3,16.4,20.455,62,19.0012,75,292,367
10791,2,1,3,3,0,5,1,2,16.4,20.455,62,15.0013,93,513,606
10792,2,1,3,4,0,5,1,1,17.22,21.21,54,12.998,68,492,560
10793,2,1,3,4,0,5,1,1,16.4,20.455,62,15.0013,42,353,395
10794,2,1,3,4,0,5,1,1,16.4,20.455,62,11.0014,17,192,209
10795,2,1,3,4,0,5,1,1,15.58,19.695,66,8.9981,30,190,220
